invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5%,sales,date,time,payment,cogs,gross_margin_percentage,gross_income,rating,hour,calculated_sales,day,day_of_week,month,week,is_weekend
720-72-2436,Alex,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.384,2019-03-02,18:14:00,Ewallet,266.08,4.761904762,13.304,6.9,18,279.38399999999996,2,Saturday,3,9,1
702-83-5291,Giza,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,2019-03-27,10:43:00,Cash,898.38,4.761904762,44.919,6.6,10,943.2989999999999,27,Wednesday,3,13,0
809-69-9497,Alex,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,2019-01-19,19:30:00,Ewallet,456.8,4.761904762,22.84,5.7,19,479.64,19,Saturday,1,3,1
449-16-6770,Alex,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2019-02-19,14:53:00,Credit card,253.95,4.761904762,12.6975,5.3,14,266.6475,19,Tuesday,2,8,0
333-23-2632,Alex,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.088,2019-03-28,20:14:00,Cash,70.56,4.761904762,3.528,4.2,20,74.08800000000001,28,Thursday,3,13,0
489-82-1237,Alex,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,2019-01-05,11:51:00,Credit card,657.16,4.761904762,32.858,7.3,11,690.0179999999999,5,Saturday,1,1,1
859-97-6048,Giza,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,14:13:00,Credit card,168.5,4.761904762,8.425,5.3,14,176.925,26,Tuesday,3,13,0
676-10-2200,Cairo,Mandalay,Member,Male,Fashion accessories,53.78,1,2.689,56.469,2019-02-03,20:13:00,Ewallet,53.78,4.761904762,2.689,4.7,20,56.469,3,Sunday,2,5,1
373-88-1424,Giza,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2019-02-06,18:44:00,Ewallet,179.05,4.761904762,8.9525,7.9,18,188.0025,6,Wednesday,2,6,0
365-16-4334,Cairo,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572,222.012,2019-02-24,14:26:00,Ewallet,211.44,4.761904762,10.572,8.9,14,222.012,24,Sunday,2,8,1
503-21-4385,Cairo,Mandalay,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,2019-02-21,12:40:00,Ewallet,119.73,4.761904762,5.9865,9.3,12,125.7165,21,Thursday,2,8,0
305-89-2768,Cairo,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,2019-01-09,18:43:00,Ewallet,65.7,4.761904762,3.285,4.7,18,68.98499999999999,9,Wednesday,1,2,0
574-80-1489,Cairo,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,2019-02-25,13:22:00,Ewallet,251.4,4.761904762,12.57,8.7,13,263.97,25,Monday,2,9,0
784-08-0310,Giza,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,88.368,2019-01-13,13:58:00,Cash,84.16,4.761904762,4.208,7.6,13,88.368,13,Sunday,1,2,1
200-40-6154,Cairo,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,2019-02-09,11:45:00,Cash,395.46,4.761904762,19.773,5.7,11,415.233,9,Saturday,2,6,1
846-10-0341,Alex,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,2019-01-06,11:51:00,Cash,297.99,4.761904762,14.8995,6.8,11,312.8895,6,Sunday,1,1,1
577-34-7579,Giza,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,2019-01-10,17:16:00,Cash,454.41,4.761904762,22.7205,5.4,17,477.13050000000004,10,Thursday,1,2,0
430-02-3888,Cairo,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,2019-02-07,15:55:00,Cash,276.12,4.761904762,13.806,7.1,15,289.926,7,Thursday,2,6,0
867-47-1948,Giza,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09,12:07:00,Cash,158.0,4.761904762,7.9,7.8,12,165.9,9,Wednesday,1,2,0
384-59-6655,Alex,Yangon,Member,Female,Food and beverages,98.66,9,44.397,932.337,2019-02-19,15:07:00,Cash,887.94,4.761904762,44.397,8.4,15,932.337,19,Tuesday,2,8,0
256-58-3609,Giza,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,2019-03-18,15:29:00,Cash,91.98,4.761904762,4.599,9.8,15,96.57900000000001,18,Monday,3,12,0
324-92-3863,Alex,Yangon,Member,Male,Electronic accessories,20.89,2,2.089,43.869,2019-02-05,18:45:00,Cash,41.78,4.761904762,2.089,9.8,18,43.869,5,Tuesday,2,6,0
593-08-5916,Alex,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,15:23:00,Credit card,15.5,4.761904762,0.775,7.4,15,16.275,19,Tuesday,3,12,0
364-34-2972,Giza,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,304.983,2019-03-30,20:37:00,Cash,290.46,4.761904762,14.523,6.7,20,304.983,30,Saturday,3,13,1
794-42-3736,Cairo,Mandalay,Normal,Male,Food and beverages,33.33,2,3.333,69.993,2019-01-26,14:41:00,Credit card,66.66,4.761904762,3.333,6.4,14,69.993,26,Saturday,1,4,1
172-42-8274,Cairo,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,2019-03-02,18:18:00,Credit card,76.54,4.761904762,3.827,5.8,18,80.367,2,Saturday,3,9,1
558-60-5016,Alex,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,2019-03-04,15:27:00,Ewallet,299.7,4.761904762,14.985,7.2,15,314.685,4,Monday,3,10,0
195-06-0432,Alex,Yangon,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,2019-01-13,12:55:00,Credit card,243.03,4.761904762,12.1515,9.3,12,255.18150000000003,13,Sunday,1,2,1
605-03-2706,Alex,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,2019-03-25,18:02:00,Cash,47.4,4.761904762,2.37,9.5,18,49.77,25,Monday,3,13,0
214-30-2776,Cairo,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,2019-03-11,19:44:00,Credit card,172.45,4.761904762,8.6225,9.0,19,181.07250000000002,11,Monday,3,11,0
746-04-1077,Cairo,Mandalay,Member,Female,Food and beverages,84.63,10,42.315,888.615,2019-01-01,11:36:00,Credit card,846.3,4.761904762,42.315,9.0,11,888.615,1,Tuesday,1,1,0
448-34-8700,Cairo,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,2019-02-10,13:51:00,Ewallet,258.37,4.761904762,12.9185,6.7,13,271.2885,10,Sunday,2,6,1
452-04-8808,Cairo,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,2019-01-26,15:17:00,Cash,609.56,4.761904762,30.478,5.5,15,640.0379999999999,26,Saturday,1,4,1
531-56-4728,Alex,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,2019-02-11,15:29:00,Cash,240.24,4.761904762,12.012,5.4,15,252.252,11,Monday,2,7,0
744-82-9138,Giza,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,2019-02-07,17:59:00,Cash,172.26,4.761904762,8.613,8.2,17,180.873,7,Thursday,2,6,0
883-69-1285,Cairo,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,104.832,2019-03-06,11:55:00,Credit card,99.84,4.761904762,4.992,7.0,11,104.83200000000001,6,Wednesday,3,10,0
221-25-5073,Alex,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,313.572,2019-03-04,10:39:00,Cash,298.64,4.761904762,14.932,8.5,10,313.572,4,Monday,3,10,0
518-71-6847,Cairo,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,167.58,2019-02-26,15:10:00,Ewallet,159.6,4.761904762,7.98,4.9,15,167.58,26,Tuesday,2,9,0
156-20-0370,Cairo,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,2019-03-10,18:10:00,Credit card,25.45,4.761904762,1.2725,5.1,18,26.7225,10,Sunday,3,10,1
151-33-7434,Cairo,Mandalay,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,2019-02-04,20:43:00,Credit card,67.77,4.761904762,3.3885,6.5,20,71.15849999999999,4,Monday,2,6,0
728-47-9078,Giza,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918,250.278,2019-01-19,12:46:00,Cash,238.36,4.761904762,11.918,9.8,12,250.27800000000002,19,Saturday,1,3,1
809-46-1866,Alex,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,2019-01-23,17:44:00,Cash,232.6,4.761904762,11.63,8.4,17,244.23,23,Wednesday,1,4,0
139-32-4183,Alex,Yangon,Member,Female,Sports and travel,97.48,9,43.866,921.186,2019-03-14,14:19:00,Ewallet,877.32,4.761904762,43.866,7.4,14,921.186,14,Thursday,3,11,0
148-41-7930,Giza,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.986,734.706,2019-01-23,10:33:00,Cash,699.72,4.761904762,34.986,6.1,10,734.7059999999999,23,Wednesday,1,4,0
189-40-5216,Giza,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,2019-01-09,11:40:00,Cash,674.59,4.761904762,33.7295,6.0,11,708.3195000000001,9,Wednesday,1,2,0
374-38-5555,Cairo,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.9275,334.4775,2019-02-07,19:30:00,Ewallet,318.55,4.761904762,15.9275,8.5,19,334.4775,7,Thursday,2,6,0
764-44-8999,Cairo,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2019-02-18,14:42:00,Ewallet,29.52,4.761904762,1.476,4.3,14,30.996,18,Monday,2,8,0
552-44-5977,Cairo,Mandalay,Member,Male,Health and beauty,62.0,8,24.8,520.8,2019-01-03,19:08:00,Credit card,496.0,4.761904762,24.8,6.2,19,520.8,3,Thursday,1,1,0
267-62-7380,Giza,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,2019-03-29,19:12:00,Ewallet,823.4,4.761904762,41.17,4.3,19,864.57,29,Friday,3,13,0
430-53-4718,Cairo,Mandalay,Member,Male,Health and beauty,75.37,8,30.148,633.108,2019-01-28,15:46:00,Credit card,602.96,4.761904762,30.148,8.4,15,633.1080000000001,28,Monday,1,5,0
886-18-2897,Alex,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22,19:06:00,Credit card,282.8,4.761904762,14.14,4.5,19,296.94,22,Friday,3,12,0
602-16-6955,Cairo,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804.3,2019-01-24,18:10:00,Ewallet,766.0,4.761904762,38.3,6.0,18,804.3,24,Thursday,1,4,0
745-74-0715,Alex,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,2019-03-10,20:46:00,Ewallet,116.06,4.761904762,5.803,8.8,20,121.863,10,Sunday,3,10,1
690-01-6631,Cairo,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,2019-02-22,18:35:00,Ewallet,174.9,4.761904762,8.745,6.6,18,183.64499999999998,22,Friday,2,8,0
652-49-6720,Giza,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,2019-02-18,11:40:00,Ewallet,60.95,4.761904762,3.0475,5.9,11,63.9975,18,Monday,2,8,0
233-67-5758,Giza,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29,13:46:00,Ewallet,40.35,4.761904762,2.0175,6.2,13,42.3675,29,Tuesday,1,5,0
303-96-2227,Cairo,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2019-03-02,17:16:00,Ewallet,973.8,4.761904762,48.69,4.4,17,1022.49,2,Saturday,3,9,1
727-02-1313,Alex,Yangon,Member,Male,Food and beverages,31.84,1,1.592,33.432,2019-02-09,13:22:00,Cash,31.84,4.761904762,1.592,7.7,13,33.432,9,Saturday,2,6,1
347-56-2442,Alex,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,2019-02-22,15:33:00,Cash,65.82,4.761904762,3.291,4.1,15,69.11099999999999,22,Friday,2,8,0
849-09-3807,Alex,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2019-02-18,13:28:00,Cash,618.38,4.761904762,30.919,6.6,13,649.299,18,Monday,2,8,0
